"date","order_id","customer_id","product_id","product_name","category","quantity","price","discount","region","payment_method","shipping_type"
2025-07-20,"ORD11855","C1167","SKU-1955","Tendedero Plegable","Deporte",2,26123,0.15,"Biobío","Credíto","Express"
2025-07-20,"ORD16989","C1308","SKU-7089","Organizador Ropa","Electrónica",2,28975,0,"Sur","Débito","Express"
2025-07-20,"ORD10940","C1128","SKU-1040","Mouse Inalámbrico","Hogar",4,35189,0.2,"Norte","Débito","Retiro En Tienda"
2025-07-20,"ORD18075","C1210","SKU-8175","Balón Fútbol","Belleza",3,84082,0.15,"Araucanía","Credíto","Económico"
2025-07-20,"ORD12631","C1384","SKU-2731","Set Mancuernas","Accesorios",4,17324,0.15,"Biobío","Tranferencia","Normal"
2025-07-20,"ORD13102","C1154","SKU-3202","Secador Pelo","Electrónica",3,4433,0,"Biobío","Tarjeta","Económico"
2025-07-20,"ORD17490","C1325","SKU-7590","Cargador Rápido","Electrónica",1,75828,0.1,"Metropolitana","Transferencia","Express"
2025-07-20,"ORD12380","C1210","SKU-2480","Cepillo Facial","Hogar",4,71146,0,"Centro","Transferencia","Retiro En Tienda"
2025-07-20,"ORD16284","C1056","SKU-6384","Secador Pelo","Electrónica",3,96533,0.1,"Centro","Tarjeta","Retiro En Tienda"
2025-07-20,"ORD13493","C1000","SKU-3593","Organizador Ropa","Electrónica",3,82538,0.1,"Centro","Crédito","Retiro En Tienda"
2025-07-20,"ORD12045","C1171","SKU-2145","Parlante Bluetooth","Belleza",3,117428,0.2,"Sur","Tarjeta","Económico"
2025-07-20,"ORD19918","C1220","SKU-10018","Tendedero Plegable","Deporte",2,23236,0.2,"Sur","Transferencia","Express"
2025-07-20,"ORD18093","C1159","SKU-8193","Smartwatch Lite","Otro",2,49089,0.15,"Araucanía","Crédito","Normal"
2025-07-20,"ORD15923","C1001","SKU-6023","Tendedero Plegable","Deporte",9,49988,0.3,"Centro","Efectivo","Otro"
2025-07-20,"ORD16263","C1205","SKU-6363","Mouse Inalámbrico","Casa",3,70293,0.15,"Norte","Transferencia","Otro"
2025-07-20,"ORD15065","C1141","SKU-5165","Botella Deportiva","Belleza",2,28195,0.2,"Norte","Débito","Express"
2025-07-20,"ORD10490","C1284","SKU-590","Smartwatch Lite","Accesorios",6,75379,0,"Norte","Crédito","Express"
2025-07-21,"ORD14071","C1165","SKU-4171","Secador Pelo","Electrónica",3,61293,0,"Metropolitana","Crédito","Normal"
2025-07-21,"ORD14825","C1221","SKU-4925","Botella Deportiva","Belleza",1,20921,0.25,"Biobío","Tranferencia","Retiro En Tienda"
2025-07-21,"ORD11492","C1142","SKU-1592","Audífonos Pro","Accesorios",5,42233,0.3,"Sur","Transferencia","Normal"
2025-07-21,"ORD11933","C1343","SKU-2033","Batería Portátil","Belleza",5,112236,0.05,"Biobío","Efectivo","Express"
2025-07-21,"ORD10614","C1305","SKU-714","Zapatillas Run","Belleza",2,77250,0,"Metropolitana","Transferencia","Express"
2025-07-21,"ORD18440","C1327","SKU-8540","Balón Fútbol","Belleza",5,118434,0.15,"Sur","Tarjeta","Económico"
2025-07-21,"ORD11584","C1374","SKU-1684","Cepillo Facial","Hogar",6,16316,0.15,"Sur","Crédito","Retiro En Tienda"
2025-07-21,"ORD17827","C1025","SKU-7927","Smartwatch Lite","Accesorios",5,115796,0.2,"Sur","Crédito","Económico"
2025-07-21,"ORD18598","C1008","SKU-8698","Cargador Rápido","Electrónica",1,29036,0.05,"Sur","Efectivo","Normal"
2025-07-21,"ORD13051","C1310","SKU-3151","Tendedero Plegable","Deporte",6,83257,0.25,"Araucanía","Otro","Económico"
2025-07-21,"ORD17121","C1368","SKU-7221","Colchoneta Yoga","Electrónica",1,29626,0.25,"Araucanía","Tarjeta","Económico"
2025-07-22,"ORD18124","C1260","SKU-8224","Cepillo Facial","Hogar",3,25457,0.2,"Sur","Tarjeta","Retiro En Tienda"
2025-07-22,"ORD14458","C1121","SKU-4558","Cable USB-C","Belleza",6,61118,0.05,"Araucanía","Transferencia","Express"
2025-07-22,"ORD19843","C1249","SKU-9943","Balón Fútbol","Belleza",4,81228,0.05,"Metropolitana","Tarjeta","Económico"
2025-07-22,"ORD15789","C1335","SKU-5889","Mouse Inalámbrico","Hogar",4,99386,0.25,"Sur","Crédito","Normal"
2025-07-22,"ORD19789","C1365","SKU-9889","Mouse Inalámbrico","Hogar",6,20587,0.05,"Centro","Efectivo","Económico"
2025-07-22,"ORD18442","C1216","SKU-8542","Mouse Inalámbrico","Hogar",6,95761,0,"Centro","Transferencia","Retiro En Tienda"
2025-07-22,"ORD18611","C1238","SKU-8711","Lámpara LED","Deporte",2,97944,0.1,"Metropolitana","Transferencia","Económico"
2025-07-22,"ORD19363","C1294","SKU-9463","Otro","Hogar",5,98483,0,"Centro","Débito","Económico"
2025-07-22,"ORD17384","C1235","SKU-7484","Perfume Floral","Belleza",5,43053,0.25,"Metropolitana","Débito","Económico"
2025-07-22,"ORD11619","C1194","SKU-1719","Balón Fútbol","Belleza",3,115928,0,"Sur","Transferencia","Retiro En Tienda"
2025-07-22,"ORD18315","C1394","SKU-8415","Cable USB-C","Belleza",1,90446,0.15,"Araucanía","Transferencia","Económico"
2025-07-22,"ORD15685","C1221","SKU-5785","Balón Fútbol","Belleza",5,32182,0.2,"Centro","Tranferencia","Express"
2025-07-22,"ORD10909","C1018","SKU-1009","Mouse Inalámbrico","Hogar",5,58120,0.25,"Sur","Tarjeta","Normal"
2025-07-22,"ORD19270","C1055","SKU-9370","Cargador Rápido","Electrónica",4,7373,0.05,"Biobío","Transferencia","Económico"
2025-07-22,"ORD17555","C1196","SKU-7655","Organizador Ropa","Electrónica",4,63332,0.05,"Metropolitana","Transferencia","Express"
2025-07-22,"ORD10111","C1000","SKU-211","Maquillaje Básico","Belleza",4,89888,0.3,"Metropolitana","Transferencia","Económico"
2025-07-23,"ORD17764","C1032","SKU-7864","Teclado Mecánico","Electrónica",5,53499,0.15,"Araucanía","Tarjeta","Express"
2025-07-23,"ORD10831","C1186","SKU-931","Cargador Rápido","Electrónica",2,18185,0,"Metropolitana","Crédito","Normal"
2025-07-23,"ORD17253","C1206","SKU-7353","Mouse Inalámbrico","Hogar",1,63376,0.1,"Metropolitana","Transferencia","Económico"
2025-07-23,"ORD10722","C1338","SKU-822","Batería Portátil","Belleza",3,60605,0.1,"Norte","Tarjeta","Económico"
2025-07-23,"ORD12891","C1384","SKU-2991","Balón Fútbol","Belleza",8,57867,0,"Biobío","Crédito","Económico"
2025-07-23,"ORD14533","C1130","SKU-4633","Organizador Ropa","Electrónica",5,27529,0,"Metropolitana","Tarjeta","Normal"
2025-07-23,"ORD15034","C1036","SKU-5134","Perfume Floral","Belleza",6,14904,0.05,"Centro","Efectivo","Retiro En Tienda"
2025-07-23,"ORD13907","C1290","SKU-4007","Perfume Floral","Belleza",6,41138,0.15,"Norte","Crédito","Otro"
2025-07-23,"ORD12061","C1184","SKU-2161","Cámara Web HD","Deporte",6,54207,0.2,"Sur","Débito","Normal"
2025-07-23,"ORD13712","C1239","SKU-3812","Zapatillas Run","Belleza",5,40198,0,"Metropolitana","Tarjeta","Económico"
2025-07-23,"ORD19782","C1145","SKU-9882","Teclado Mecánico","Electrónica",6,91382,0.1,"Biobío","Transferencia","Otro"
2025-07-23,"ORD16259","C1354","SKU-6359","Cable USB-C","Belleza",6,9305,0.25,"Araucanía","Efectivo","Retiro En Tienda"
2025-07-23,"ORD17758","C1186","SKU-7858","Colchoneta Yoga","Electrónica",1,82923,0.1,"Norte","Efectivo","Express"
2025-07-23,"ORD16091","C1062","SKU-6191","Cable USB-C","Belleza",2,86209,0.15,"Biobío","Efectivo","Normal"
2025-07-23,"ORD17176","C1326","SKU-7276","Secador Pelo","Electrónica",1,76037,0,"Norte","Otro","Económico"
2025-07-23,"ORD19655","C1246","SKU-9755","Smartwatch Lite","Accesorios",4,96286,0.05,"Araucanía","Efectivo","Normal"
2025-07-24,"ORD10521","C1361","SKU-621","Set Mancuernas","Accesorios",5,103699,0.05,"Metropolitana","Transferencia","Económico"
2025-07-24,"ORD18518","C1265","SKU-8618","Organizador Ropa","Electrónica",1,59881,0.25,"Centro","Transferencia","Económico"
2025-07-24,"ORD10559","C1351","SKU-659","Cámara Web HD","Deporte",6,101363,0.15,"Centro","Credíto","Express"
2025-07-24,"ORD16067","C1118","SKU-6167","Plancha Pelo","Deporte",6,41269,0.05,"Metropolitana","Otro","Retiro En Tienda"
2025-07-24,"ORD15189","C1093","SKU-5289","Cargador Rápido","Electrónica",4,23630,0.05,"Metropolitana","Crédito","Retiro En Tienda"
2025-07-24,"ORD18381","C1027","SKU-8481","Cepillo Facial","Hogar",3,96578,0.15,"Centro","Efectivo","Económico"
2025-07-24,"ORD13405","C1298","SKU-3505","Set Mancuernas","Accesorios",1,68503,0,"Biobío","Crédito","Normal"
2025-07-24,"ORD15001","C1239","SKU-5101","Lámpara LED","Deporte",17,26435,0.15,"Norte","Otro","Otro"
2025-07-24,"ORD13670","C1392","SKU-3770","Funda Celular","Accesorios",5,101734,0.25,"Biobío","Efectivo","Express"
2025-07-24,"ORD19858","C1391","SKU-9958","Smartwatch Lite","Accesorios",2,106752,0.1,"Sur","Otro","Económico"
2025-07-24,"ORD11163","C1302","SKU-1263","Mouse Inalámbrico","Hogar",4,100871,0.05,"Metropolitana","Transferencia","Normal"
2025-07-24,"ORD19959","C1384","SKU-10059","Perfume Floral","Cuidado Personal",1,85673,0.15,"Metropolitana","Tranferencia","Normal"
2025-07-24,"ORD12665","C1243","SKU-2765","Maquillaje Básico","Belleza",4,74302,0,"Metropolitana","Efectivo","Económico"
2025-07-24,"ORD13070","C1008","SKU-3170","Funda Celular","Accesorios",3,39447,0.2,"Metropolitana","Tranferencia","Express"
2025-07-25,"ORD15869","C1290","SKU-5969","Tendedero Plegable","Deporte",5,77838,0.05,"Araucanía","Crédito","Express"
2025-07-25,"ORD17655","C1310","SKU-7755","Maquillaje Básico","Belleza",5,99180,0.15,"Biobío","Transferencia","Normal"
2025-07-25,"ORD10970","C1070","SKU-1070","Smartwatch Lite","Accesorios",5,66758,0,"Araucanía","Transferencia","Retiro En Tienda"
2025-07-25,"ORD17399","C1399","SKU-7499","Organizador Ropa","Electrónica",3,117302,0.3,"Norte","Débito","Otro"
2025-07-25,"ORD18203","C1040","SKU-8303","Audífonos Pro","Accesorios",1,5823,0,"Biobío","Débito","Express"
2025-07-25,"ORD10694","C1330","SKU-794","Cámara Web HD","Deporte",2,17099,0.3,"Metropolitana","Débito","Económico"
2025-07-25,"ORD15781","C1153","SKU-5881","Cuchillos Cocina","Hogar",2,77344,0.2,"Centro","Transferencia","Retiro En Tienda"
2025-07-25,"ORD15075","C1198","SKU-5175","Teclado Mecánico","Electrónica",6,41269,0,"Metropolitana","Débito","Otro"
2025-07-25,"ORD13692","C1248","SKU-3792","Cargador Rápido","Electrónica",3,46379,0.1,"Biobío","Crédito","Express"
2025-07-25,"ORD14418","C1246","SKU-4518","Plancha Pelo","Deporte",2,123807,0,"Araucanía","Credíto","Retiro En Tienda"
2025-07-25,"ORD10306","C1183","SKU-406","Perfume Floral","Belleza",2,21865,0.05,"Centro","Transferencia","Económico"
2025-07-25,"ORD17786","C1238","SKU-7886","Lámpara LED","Deporte",6,19700,0.1,"Metropolitana","Tarjeta","Económico"
2025-07-25,"ORD14595","C1177","SKU-4695","Batería Portátil","Belleza",5,46218,0,"Sur","Otro","Normal"
2025-07-25,"ORD13164","C1219","SKU-3264","Cámara Web HD","Deporte",3,5779,0.15,"Metropolitana","Efectivo","Express"
2025-07-25,"ORD13262","C1050","SKU-3362","Funda Celular","Accesorios",3,74951,0,"Biobío","Débito","Normal"
2025-07-25,"ORD15434","C1398","SKU-5534","Colchoneta Yoga","Electrónica",4,50434,0.2,"Metropolitana","Tarjeta","Express"
2025-07-25,"ORD13981","C1397","SKU-4081","Organizador Ropa","Electrónica",5,119576,0.1,"Sur","Credíto","Retiro En Tienda"
2025-07-25,"ORD13455","C1023","SKU-3555","Colchoneta Yoga","Electrónica",2,54816,0,"Norte","Crédito","Express"
2025-07-25,"ORD18893","C1182","SKU-8993","Maquillaje Básico","Belleza",5,118915,0.2,"Biobío","Tranferencia","Económico"
2025-07-25,"ORD12089","C1030","SKU-2189","Set Mancuernas","Accesorios",1,21102,0,"Centro","Crédito","Express"
2025-07-26,"ORD14231","C1396","SKU-4331","Tendedero Plegable","Deporte",5,37316,0.15,"Norte","Tarjeta","Retiro En Tienda"
2025-07-26,"ORD10232","C1271","SKU-332","Mouse Inalámbrico","Casa",6,95325,0,"Biobío","Tarjeta","Económico"
2025-07-26,"ORD11261","C1165","SKU-1361","Teclado Mecánico","Electrónica",5,26909,0.15,"Biobío","Tranferencia","Retiro En Tienda"
2025-07-26,"ORD10461","C1162","SKU-561","Organizador Ropa","Electrónica",1,65549,0.1,"Centro","Crédito","Retiro En Tienda"
2025-07-26,"ORD11371","C1225","SKU-1471","Secador Pelo","Electrónica",6,63046,0.2,"Sur","Efectivo","Retiro En Tienda"
2025-07-26,"ORD14688","C1136","SKU-4788","Cámara Web HD","Deporte",6,16237,0.2,"Centro","Debito","Express"
2025-07-26,"ORD17317","C1244","SKU-7417","Colchoneta Yoga","Electrónica",5,8305,0,"Metropolitana","Transferencia","Express"
2025-07-26,"ORD12775","C1290","SKU-2875","Organizador Ropa","Electrónica",2,8563,0,"Sur","Transferencia","Económico"
2025-07-26,"ORD11005","C1065","SKU-1105","Perfume Floral","Belleza",2,118509,0.1,"Norte","Tarjeta","Normal"
2025-07-26,"ORD13388","C1171","SKU-3488","Maquillaje Básico","Belleza",1,51503,0.2,"Sur","Crédito","Express"
2025-07-26,"ORD19257","C1292","SKU-9357","Maquillaje Básico","Belleza",6,5620,0.05,"Norte","Crédito","Retiro En Tienda"
2025-07-26,"ORD12514","C1009","SKU-2614","Organizador Ropa","Electrónica",5,94159,0.15,"Norte","Otro","Normal"
2025-07-26,"ORD15698","C1030","SKU-5798","Lámpara LED","Deporte",2,69736,0.1,"Sur","Efectivo","Express"
2025-07-26,"ORD12078","C1211","SKU-2178","Sartén Antiadherente","Belleza",1,99428,0.15,"Araucanía","Débito","Económico"
2025-07-26,"ORD12615","C1025","SKU-2715","Mouse Inalámbrico","Hogar",4,71685,0.05,"Biobío","Efectivo","Económico"
2025-07-26,"ORD17744","C1070","SKU-7844","Mouse Inalámbrico","Hogar",5,47468,0.15,"Biobío","Tarjeta","Normal"
2025-07-26,"ORD17822","C1021","SKU-7922","Cargador Rápido","Electrónica",3,34994,0,"Sur","Transferencia","Retiro En Tienda"
2025-07-26,"ORD18340","C1058","SKU-8440","Smartwatch Lite","Accesorios",6,54901,0.1,"Centro","Tarjeta","Express"
2025-07-26,"ORD19160","C1172","SKU-9260","Perfume Floral","Belleza",5,87482,0,"Sur","Crédito","Económico"
2025-07-27,"ORD15181","C1383","SKU-5281","Parlante Bluetooth","Belleza",1,49710,0.2,"Centro","Otro","Otro"
2025-07-27,"ORD10034","C1195","SKU-134","Plancha Pelo","Deporte",1,91420,0.15,"Biobío","Debito","Otro"
2025-07-27,"ORD16297","C1029","SKU-6397","Cuchillos Cocina","Hogar",4,76615,0.15,"Centro","Transferencia","Retiro En Tienda"
2025-07-27,"ORD14233","C1268","SKU-4333","Parlante Bluetooth","Belleza",3,82028,0.2,"Centro","Débito","Retiro En Tienda"
2025-07-27,"ORD12210","C1043","SKU-2310","Colchoneta Yoga","Electrónica",2,31385,0.2,"Metropolitana","Débito","Retiro En Tienda"
2025-07-27,"ORD13029","C1281","SKU-3129","Organizador Ropa","Electrónica",6,103233,0.1,"Biobío","Crédito","Retiro En Tienda"
2025-07-27,"ORD19574","C1357","SKU-9674","Plancha Pelo","Deporte",5,22181,0.05,"Centro","Crédito","Retiro En Tienda"
2025-07-27,"ORD16798","C1026","SKU-6898","Balón Fútbol","Cuidado Personal",4,102354,0.05,"Sur","Débito","Express"
2025-07-27,"ORD10424","C1220","SKU-524","Teclado Mecánico","Electrónica",5,105426,0.05,"Araucanía","Efectivo","Normal"
2025-07-27,"ORD10143","C1361","SKU-243","Lámpara LED","Deporte",5,6644,0,"Centro","Otro","Otro"
2025-07-27,"ORD12221","C1317","SKU-2321","Sartén Antiadherente","Belleza",5,95225,0.1,"Sur","Débito","Retiro En Tienda"
2025-07-27,"ORD11577","C1076","SKU-1677","Lámpara LED","Deporte",4,99744,0.15,"Biobío","Transferencia","Normal"
2025-07-27,"ORD17710","C1178","SKU-7810","Zapatillas Run","Belleza",4,107851,0.05,"Araucanía","Tarjeta","Express"
2025-07-27,"ORD15062","C1045","SKU-5162","Funda Celular","Accesorios",127,39297,0.2,"Centro","Transferencia","Retiro En Tienda"
2025-07-27,"ORD12237","C1017","SKU-2337","Organizador Ropa","Electrónica",1,39571,0.05,"Biobío","Transferencia","Normal"
2025-07-27,"ORD13390","C1333","SKU-3490","Colchoneta Yoga","Electrónica",1,92448,0.15,"Araucanía","Débito","Express"
2025-07-27,"ORD15246","C1100","SKU-5346","Zapatillas Run","Belleza",3,43506,0.15,"Metropolitana","Transferencia","Económico"
2025-07-27,"ORD14074","C1190","SKU-4174","Colchoneta Yoga","Otro",5,36911,0.1,"Biobío","Transferencia","Retiro En Tienda"
2025-07-27,"ORD10266","C1117","SKU-366","Cargador Rápido","Electrónica",1,71627,0,"Biobío","Otro","Normal"
2025-07-28,"ORD10426","C1363","SKU-526","Sartén Antiadherente","Belleza",6,73284,0.05,"Araucanía","Efectivo","Económico"
2025-07-28,"ORD19208","C1378","SKU-9308","Plancha Pelo","Deporte",5,90691,0.25,"Metropolitana","Crédito","Retiro En Tienda"
2025-07-28,"ORD11974","C1004","SKU-2074","Batería Portátil","Belleza",2,27572,0.2,"Norte","Transferencia","Retiro En Tienda"
2025-07-28,"ORD16859","C1017","SKU-6959","Smartwatch Lite","Accesorios",2,74520,0.3,"Biobío","Efectivo","Retiro En Tienda"
2025-07-28,"ORD12232","C1253","SKU-2332","Batería Portátil","Belleza",4,87968,0,"Biobío","Tranferencia","Otro"
2025-07-28,"ORD17368","C1304","SKU-7468","Batería Portátil","Belleza",3,48112,0.05,"Araucanía","Credíto","Retiro En Tienda"
2025-07-28,"ORD18068","C1294","SKU-8168","Funda Celular","Accesorios",5,86082,0,"Metropolitana","Efectivo","Retiro En Tienda"
2025-07-28,"ORD10006","C1346","SKU-106","Perfume Floral","Belleza",3,47948,0,"Norte","Tarjeta","Normal"
2025-07-28,"ORD16703","C1253","SKU-6803","Zapatillas Run","Otro",3,60861,0,"Araucanía","Tarjeta","Retiro En Tienda"
2025-07-28,"ORD19331","C1036","SKU-9431","Maquillaje Básico","Belleza",6,12482,0.05,"Centro","Transferencia","Otro"
2025-07-28,"ORD12945","C1132","SKU-3045","Audífonos Pro","Accesorios",5,75299,0,"Araucanía","Efectivo","Económico"
2025-07-28,"ORD18552","C1235","SKU-8652","Maquillaje Básico","Cuidado Personal",2,51240,0,"Metropolitana","Tarjeta","Express"
2025-07-28,"ORD13536","C1180","SKU-3636","Secador Pelo","Electrónica",2,97845,0.2,"Sur","Efectivo","Retiro En Tienda"
2025-07-28,"ORD16544","C1079","SKU-6644","Colchoneta Yoga","Electrónica",3,82184,0.3,"Sur","Crédito","Express"
2025-07-28,"ORD14828","C1051","SKU-4928","Audífonos Pro","Accesorios",4,111152,0.05,"Metropolitana","Crédito","Retiro En Tienda"
2025-07-29,"ORD18076","C1186","SKU-8176","Maquillaje Básico","Belleza",2,78738,0,"Centro","Transferencia","Retiro En Tienda"
2025-07-29,"ORD15611","C1170","SKU-5711","Lámpara LED","Deporte",4,25785,0,"Norte","Débito","Otro"
2025-07-29,"ORD16858","C1273","SKU-6958","Cámara Web HD","Deporte",6,64343,0.15,"Sur","Crédito","Económico"
2025-07-29,"ORD14872","C1104","SKU-4972","Balón Fútbol","Belleza",6,18631,0.05,"Norte","Crédito","Express"
2025-07-29,"ORD13145","C1071","SKU-3245","Botella Deportiva","Belleza",4,109883,0.15,"Metropolitana","Transferencia","Express"
2025-07-29,"ORD13976","C1198","SKU-4076","Organizador Ropa","Electrónica",1,46047,0.1,"Biobío","Débito","Normal"
2025-07-29,"ORD19527","C1371","SKU-9627","Audífonos Pro","Accesorios",5,80366,0.2,"Biobío","Débito","Retiro En Tienda"
2025-07-29,"ORD17164","C1127","SKU-7264","Lámpara LED","Deporte",2,11570,0.1,"Biobío","Efectivo","Normal"
2025-07-29,"ORD18860","C1359","SKU-8960","Colchoneta Yoga","Electrónica",4,107834,0.1,"Metropolitana","Efectivo","Retiro En Tienda"
2025-07-29,"ORD18932","C1253","SKU-9032","Sartén Antiadherente","Belleza",5,87317,0.1,"Metropolitana","Debito","Económico"
2025-07-29,"ORD10276","C1327","SKU-376","Smartwatch Lite","Accesorios",6,103642,0.1,"Sur","Crédito","Express"
2025-07-29,"ORD12430","C1272","SKU-2530","Audífonos Pro","Accesorios",2,116388,0.2,"Norte","Credíto","Retiro En Tienda"
2025-07-29,"ORD19515","C1258","SKU-9615","Sartén Antiadherente","Belleza",3,77414,0,"Centro","Débito","Retiro En Tienda"
2025-07-29,"ORD17909","C1090","SKU-8009","Funda Celular","Accesorios",4,99545,0,"Metropolitana","Débito","Retiro En Tienda"
2025-07-30,"ORD16797","C1396","SKU-6897","Secador Pelo","Electrónica",6,92091,0.05,"Metropolitana","Transferencia","Express"
2025-07-30,"ORD16488","C1357","SKU-6588","Cable USB-C","Belleza",5,46206,0.1,"Araucanía","Efectivo","Económico"
2025-07-30,"ORD16880","C1356","SKU-6980","Set Mancuernas","Otro",5,102582,0.1,"Norte","Tarjeta","Express"
2025-07-30,"ORD12446","C1062","SKU-2546","Plancha Pelo","Deporte",2,103852,0.15,"Biobío","Tarjeta","Económico"
2025-07-30,"ORD18110","C1143","SKU-8210","Cámara Web HD","Deporte",2,80219,0.1,"Metropolitana","Transferencia","Normal"
2025-07-30,"ORD14333","C1139","SKU-4433","Tendedero Plegable","Deporte",4,37295,0.2,"Sur","Transferencia","Otro"
2025-07-30,"ORD14386","C1041","SKU-4486","Secador Pelo","Electrónica",5,29388,0.1,"Biobío","Crédito","Retiro En Tienda"
2025-07-30,"ORD16605","C1371","SKU-6705","Parlante Bluetooth","Cuidado Personal",4,118126,0,"Biobío","Otro","Retiro En Tienda"
2025-07-30,"ORD15723","C1243","SKU-5823","Organizador Ropa","Electrónica",6,83554,0,"Centro","Débito","Normal"
2025-07-30,"ORD14289","C1301","SKU-4389","Funda Celular","Accesorios",4,91474,0.25,"Biobío","Débito","Económico"
2025-07-30,"ORD16114","C1014","SKU-6214","Perfume Floral","Belleza",4,101179,0.3,"Metropolitana","Débito","Económico"
2025-07-30,"ORD19314","C1138","SKU-9414","Batería Portátil","Belleza",4,45303,0.05,"Sur","Tarjeta","Económico"
2025-07-30,"ORD17840","C1181","SKU-7940","Cámara Web HD","Deporte",5,46663,0.15,"Centro","Tarjeta","Retiro En Tienda"
2025-07-30,"ORD11426","C1322","SKU-1526","Colchoneta Yoga","Electrónica",3,93909,0.05,"Sur","Otro","Económico"
2025-07-30,"ORD11291","C1030","SKU-1391","Organizador Ropa","Electrónica",3,28906,0.1,"Centro","Débito","Retiro En Tienda"
2025-07-30,"ORD17948","C1302","SKU-8048","Batería Portátil","Belleza",1,15017,0,"Norte","Efectivo","Retiro En Tienda"
2025-07-30,"ORD17280","C1380","SKU-7380","Organizador Ropa","Electrónica",4,48504,0.1,"Araucanía","Efectivo","Económico"
2025-07-30,"ORD12035","C1120","SKU-2135","Cámara Web HD","Deporte",4,56053,0.15,"Norte","Tranferencia","Económico"
2025-07-31,"ORD12434","C1127","SKU-2534","Cable USB-C","Belleza",6,59532,0.2,"Biobío","Tarjeta","Express"
2025-07-31,"ORD14367","C1303","SKU-4467","Balón Fútbol","Belleza",30,14964,0.1,"Centro","Transferencia","Retiro En Tienda"
2025-07-31,"ORD19445","C1126","SKU-9545","Tendedero Plegable","Deporte",3,82994,0.2,"Araucanía","Débito","Normal"
2025-07-31,"ORD16785","C1191","SKU-6885","Batería Portátil","Belleza",1,64752,0.05,"Centro","Débito","Normal"
2025-07-31,"ORD17363","C1170","SKU-7463","Cargador Rápido","Electrónica",3,43576,0.25,"Biobío","Otro","Retiro En Tienda"
2025-07-31,"ORD19304","C1215","SKU-9404","Secador Pelo","Electrónica",57,7931,0.05,"Biobío","Crédito","Económico"
2025-07-31,"ORD15334","C1112","SKU-5434","Plancha Pelo","Deporte",150,5174,0.15,"Sur","Debito","Económico"
2025-07-31,"ORD11632","C1045","SKU-1732","Botella Deportiva","Belleza",4,107909,0.05,"Norte","Crédito","Normal"
2025-07-31,"ORD17252","C1011","SKU-7352","Sartén Antiadherente","Belleza",120,97575,0.3,"Centro","Otro","Normal"
2025-07-31,"ORD11817","C1230","SKU-1917","Colchoneta Yoga","Electrónica",1,110023,0.15,"Biobío","Débito","Normal"
2025-07-31,"ORD17343","C1342","SKU-7443","Set Mancuernas","Accesorios",6,58581,0.25,"Araucanía","Tarjeta","Económico"
2025-08-01,"ORD19547","C1167","SKU-9647","Cepillo Facial","Hogar",6,19920,0.1,"Biobío","Crédito","Normal"
2025-08-01,"ORD18650","C1142","SKU-8750","Smartwatch Lite","Accesorios",1,84935,0.25,"Centro","Crédito","Retiro En Tienda"
2025-08-01,"ORD15999","C1205","SKU-6099","Cámara Web HD","Deporte",5,31033,0.05,"Sur","Transferencia","Express"
2025-08-01,"ORD15215","C1035","SKU-5315","Maquillaje Básico","Belleza",4,72915,0.05,"Araucanía","Credíto","Económico"
2025-08-01,"ORD17013","C1383","SKU-7113","Balón Fútbol","Cuidado Personal",6,112986,0.1,"Biobío","Crédito","Retiro En Tienda"
2025-08-01,"ORD16350","C1394","SKU-6450","Cable USB-C","Belleza",6,73880,0,"Biobío","Transferencia","Normal"
2025-08-01,"ORD13394","C1025","SKU-3494","Funda Celular","Accesorios",1,81309,0,"Centro","Efectivo","Normal"
2025-08-01,"ORD16987","C1241","SKU-7087","Cuchillos Cocina","Hogar",1,18128,0.1,"Sur","Otro","Económico"
2025-08-01,"ORD11238","C1356","SKU-1338","Zapatillas Run","Belleza",6,8125,0.3,"Metropolitana","Transferencia","Económico"
2025-08-01,"ORD15938","C1284","SKU-6038","Sartén Antiadherente","Belleza",2,9743,0.05,"Biobío","Efectivo","Normal"
2025-08-01,"ORD17087","C1180","SKU-7187","Parlante Bluetooth","Belleza",5,87428,0.15,"Centro","Efectivo","Normal"
2025-08-01,"ORD15742","C1228","SKU-5842","Otro","Belleza",3,80339,0.25,"Araucanía","Otro","Normal"
2025-08-01,"ORD18638","C1119","SKU-8738","Otro","Hogar",3,35256,0,"Sur","Otro","Normal"
2025-08-01,"ORD16129","C1237","SKU-6229","Balón Fútbol","Belleza",4,19753,0,"Metropolitana","Tarjeta","Económico"
2025-08-01,"ORD13776","C1242","SKU-3876","Secador Pelo","Electrónica",4,51609,0,"Biobío","Transferencia","Normal"
2025-08-01,"ORD13036","C1062","SKU-3136","Mouse Inalámbrico","Hogar",2,15915,0,"Norte","Otro","Express"
2025-08-01,"ORD14928","C1298","SKU-5028","Secador Pelo","Electrónica",3,43594,0.2,"Sur","Otro","Retiro En Tienda"
2025-08-01,"ORD12255","C1304","SKU-2355","Cable USB-C","Cuidado Personal",26,17439,0,"Metropolitana","Otro","Económico"
2025-08-01,"ORD18869","C1183","SKU-8969","Cargador Rápido","Electrónica",3,85589,0.1,"Sur","Tranferencia","Económico"
2025-08-01,"ORD15749","C1046","SKU-5849","Lámpara LED","Deporte",1,48375,0,"Norte","Transferencia","Retiro En Tienda"
2025-08-01,"ORD15595","C1079","SKU-5695","Cargador Rápido","Electrónica",4,112773,0.1,"Centro","Tarjeta","Retiro En Tienda"
